Object,RA,DEC,DateObs,setting,WaveMin,WaveMax,Filename
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,5654.5,5749.6,/HD164073/RED_564/HD164073_w564_redu_20180830_O1.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,5450.6,5542.6,/HD164073/RED_564/HD164073_w564_redl_20180830_O22.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,5261.0,5349.8,/HD164073/RED_564/HD164073_w564_redl_20180830_O18.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,5215.6,5303.7,/HD164073/RED_564/HD164073_w564_redl_20180830_O17.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,5171.0,5258.4,/HD164073/RED_564/HD164073_w564_redl_20180830_O16.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,6050.4,6151.9,/HD164073/RED_564/HD164073_w564_redu_20180830_O8.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:15:55.105,564,4689.7,4769.5,/HD164073/RED_564/HD164073_w564_redl_20180830_O4.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3762.4,3821.1,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O2.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4095.6,4159.1,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O12.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4821.1,4895.5,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O29.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4493.4,4562.9,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O22.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4024.3,4086.8,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O10.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3732.1,3790.2,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O1.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3955.5,4017.0,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O8.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4407.8,4476.0,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O20.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4366.2,4433.7,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O19.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4771.4,4845.1,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O28.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4207.3,4272.5,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O15.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4285.3,4351.6,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O17.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4675.0,4747.2,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O26.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3889.0,3949.5,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O6.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3856.6,3916.6,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O5.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4132.2,4196.3,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O13.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4059.6,4122.7,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O11.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3824.7,3884.2,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O4.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4628.2,4699.7,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O25.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4325.4,4392.3,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O18.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4722.7,4795.6,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O27.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4450.2,4519.0,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O21.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4871.9,4947.1,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O30.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3922.0,3982.9,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O7.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3793.3,3852.4,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O3.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4169.4,4234.0,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O14.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4246.0,4311.7,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O16.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4582.4,4653.2,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O24.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4537.5,4607.6,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O23.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,4923.7,4999.7,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O31.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:42:30.850,437,3989.6,4051.6,/HD164073/BLUE_437/HD164073_w437_blue_20160913_O9.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,6649.8,6760.5,/HD164073/RED_860/HD164073_w860_redl_20160913_O1.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7119.3,7237.6,/HD164073/RED_860/HD164073_w860_redl_20160913_O7.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8770.3,8915.6,/HD164073/RED_860/HD164073_w860_redu_20160913_O3.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9455.5,9611.9,/HD164073/RED_860/HD164073_w860_redu_20160913_O8.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8289.7,8427.2,/HD164073/RED_860/HD164073_w860_redl_20160913_O19.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8645.0,8788.3,/HD164073/RED_860/HD164073_w860_redu_20160913_O2.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9920.5,10084.7,/HD164073/RED_860/HD164073_w860_redu_20160913_O11.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8899.3,9046.7,/HD164073/RED_860/HD164073_w860_redu_20160913_O4.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7660.1,7787.3,/HD164073/RED_860/HD164073_w860_redl_20160913_O13.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,6955.6,7071.3,/HD164073/RED_860/HD164073_w860_redl_20160913_O5.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7204.1,7323.8,/HD164073/RED_860/HD164073_w860_redl_20160913_O8.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,6723.7,6835.6,/HD164073/RED_860/HD164073_w860_redl_20160913_O2.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7290.9,7412.0,/HD164073/RED_860/HD164073_w860_redl_20160913_O9.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9760.6,9922.0,/HD164073/RED_860/HD164073_w860_redu_20160913_O10.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7036.5,7153.5,/HD164073/RED_860/HD164073_w860_redl_20160913_O6.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7859.1,7989.5,/HD164073/RED_860/HD164073_w860_redl_20160913_O15.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9605.6,9764.5,/HD164073/RED_860/HD164073_w860_redu_20160913_O9.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,6799.3,6912.4,/HD164073/RED_860/HD164073_w860_redl_20160913_O3.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8404.9,8544.3,/HD164073/RED_860/HD164073_w860_redl_20160913_O20.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7470.9,7595.0,/HD164073/RED_860/HD164073_w860_redl_20160913_O11.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7379.8,7502.4,/HD164073/RED_860/HD164073_w860_redl_20160913_O10.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7564.3,7689.9,/HD164073/RED_860/HD164073_w860_redl_20160913_O12.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8177.7,8313.4,/HD164073/RED_860/HD164073_w860_redl_20160913_O18.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9032.1,9181.7,/HD164073/RED_860/HD164073_w860_redu_20160913_O5.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,8068.7,8202.5,/HD164073/RED_860/HD164073_w860_redl_20160913_O17.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7962.5,8094.6,/HD164073/RED_860/HD164073_w860_redl_20160913_O16.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,10256.3,10427.1,/HD164073/RED_860/HD164073_w860_redu_20160913_O13.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,6876.6,6990.9,/HD164073/RED_860/HD164073_w860_redl_20160913_O4.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9169.0,9320.7,/HD164073/RED_860/HD164073_w860_redu_20160913_O6.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,10085.7,10253.0,/HD164073/RED_860/HD164073_w860_redu_20160913_O12.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,9310.0,9464.1,/HD164073/RED_860/HD164073_w860_redu_20160913_O7.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:59:05.315,860,7758.3,7887.1,/HD164073/RED_860/HD164073_w860_redl_20160913_O14.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3105.6,3154.5,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O4.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3126.6,3175.8,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O5.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3479.5,3533.8,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O20.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3793.4,3852.5,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O31.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3329.2,3381.3,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O14.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3281.9,3333.4,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O12.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3479.5,3533.9,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O20.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3402.7,3455.9,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O17.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3353.3,3405.8,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O15.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3281.9,3333.4,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O12.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3377.8,3430.7,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O16.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3587.4,3643.4,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O24.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3024.3,3072.1,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O0.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3824.8,3884.3,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O32.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3702.3,3760.0,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O28.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3084.9,3133.5,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O3.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3105.6,3154.5,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O4.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3427.9,3481.5,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O18.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3644.0,3700.8,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O26.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3505.9,3560.6,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O21.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3793.4,3852.4,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O31.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3672.9,3730.1,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O27.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3169.4,3219.3,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O7.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3402.7,3455.9,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O17.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3147.9,3197.4,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O6.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3644.0,3700.8,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O26.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3732.2,3790.3,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O29.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3191.3,3241.5,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O8.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3615.5,3671.9,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O25.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3824.8,3884.3,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O32.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3559.8,3615.4,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O23.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3044.2,3092.3,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O1.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3732.2,3790.3,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O29.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3329.2,3381.3,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O14.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3427.9,3481.5,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O18.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3213.5,3264.0,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O9.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3236.0,3286.8,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O10.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3305.4,3357.2,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O13.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3672.9,3730.2,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O27.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3532.6,3587.8,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O22.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3084.8,3133.5,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O3.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3147.9,3197.4,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O6.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3453.5,3507.5,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O19.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3236.0,3286.8,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O10.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3762.5,3821.1,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O30.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3258.8,3309.9,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O11.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3024.3,3072.1,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O0.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3702.3,3760.0,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O28.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3587.4,3643.4,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O24.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3305.4,3357.2,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O13.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3505.9,3560.6,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O21.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3191.3,3241.5,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O8.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3453.5,3507.5,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O19.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3615.5,3671.9,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O25.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3532.6,3587.8,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O22.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3064.4,3112.7,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O2.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3044.2,3092.3,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O1.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3377.8,3430.7,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O16.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3258.8,3309.9,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O11.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3762.5,3821.1,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O30.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3213.5,3264.0,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O9.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3126.6,3175.8,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O5.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3064.4,3112.7,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O2.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,3559.8,3615.4,/HD152248/BLUE_346/HD152248_w346_blue_20170507_O23.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3169.4,3219.3,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O7.fits
HD152248,253.541861,-41.82581,2017-05-09T01:54:23.985,346,3353.3,3405.8,/HD152248/BLUE_346/HD152248_w346_blue_20170509_O15.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,6237.5,6342.0,/HD152248/RED_564/HD152248_w564_redu_20170507_O11.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5817.6,5915.4,/HD152248/RED_564/HD152248_w564_redu_20170509_O4.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,6111.5,6214.0,/HD152248/RED_564/HD152248_w564_redu_20170507_O9.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5215.6,5303.7,/HD152248/RED_564/HD152248_w564_redl_20170507_O17.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,6576.7,6686.4,/HD152248/RED_564/HD152248_w564_redu_20170509_O16.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,6505.9,6614.6,/HD152248/RED_564/HD152248_w564_redu_20170507_O15.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5762.2,5859.1,/HD152248/RED_564/HD152248_w564_redu_20170509_O3.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5931.7,6031.3,/HD152248/RED_564/HD152248_w564_redu_20170509_O6.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5401.9,5493.1,/HD152248/RED_564/HD152248_w564_redl_20170509_O21.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,6237.5,6342.0,/HD152248/RED_564/HD152248_w564_redu_20170509_O11.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5354.1,5444.5,/HD152248/RED_564/HD152248_w564_redl_20170507_O20.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,4583.1,4661.1,/HD152248/RED_564/HD152248_w564_redl_20170509_O1.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,6302.5,6408.0,/HD152248/RED_564/HD152248_w564_redu_20170509_O12.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5874.1,5972.8,/HD152248/RED_564/HD152248_w564_redu_20170507_O5.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,6173.9,6277.3,/HD152248/RED_564/HD152248_w564_redu_20170507_O10.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5762.2,5859.1,/HD152248/RED_564/HD152248_w564_redu_20170507_O3.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,4878.9,4961.7,/HD152248/RED_564/HD152248_w564_redl_20170509_O9.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,4918.6,5002.0,/HD152248/RED_564/HD152248_w564_redl_20170507_O10.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5500.2,5592.9,/HD152248/RED_564/HD152248_w564_redl_20170507_O23.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,6576.7,6686.5,/HD152248/RED_564/HD152248_w564_redu_20170507_O16.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5707.8,5803.8,/HD152248/RED_564/HD152248_w564_redu_20170507_O2.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5307.1,5396.8,/HD152248/RED_564/HD152248_w564_redl_20170507_O19.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5990.4,6091.0,/HD152248/RED_564/HD152248_w564_redu_20170509_O7.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5401.9,5493.1,/HD152248/RED_564/HD152248_w564_redl_20170507_O21.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,6368.9,6475.4,/HD152248/RED_564/HD152248_w564_redu_20170507_O13.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,4653.6,4732.8,/HD152248/RED_564/HD152248_w564_redl_20170509_O3.fits
HD152248,253.541835,-41.82587,2017-05-07T03:28:47.093,564,5171.0,5258.4,/HD152248/RED_564/HD152248_w564_redl_20170507_O16.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,4958.9,5043.0,/HD152248/RED_564/HD152248_w564_redl_20170509_O11.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,4918.6,5002.0,/HD152248/RED_564/HD152248_w564_redl_20170509_O10.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,4618.1,4696.7,/HD152248/RED_564/HD152248_w564_redl_20170509_O2.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5874.1,5972.8,/HD152248/RED_564/HD152248_w564_redu_20170509_O5.fits
HD152248,253.541861,-41.82581,2017-05-09T02:11:47.920,564,5707.8,5803.8,/HD152248/RED_564/HD152248_w564_redu_20170509_O2.fits
